# License
#	# RegulonDB is free for academic/noncommercial use
# User is not entitled to change or erase data sets of the RegulonDB
# database or to eliminate copyright notices from RegulonDB. Furthermore,
# User is not entitled to expand RegulonDB or to integrate RegulonDB partly
# or as a whole into other databank systems, without prior written consent
# from CCG-UNAM.
# Please check the license at https://regulondb.ccg.unam.mx/manual/aboutUs/terms-conditions
# Citation
#	# Heladia Salgado, Socorro Gama-Castro, et al., RegulonDB v12.0: a comprehensive resource of transcriptional regulation in E. coli K-12,
# Nucleic Acids Research, 2023;, gkad1072, https://doi.org/10.1093/nar/gkad1072
# RegulonDB Release: 14.5
# Contact
#	email:regulondb@ccg.unam.mx
#Date:
#	06-02-2026
## Columns:
## (1) regulatorId. Regulator identifier
## (2) regulatorName. Regulator Name
## (3) regulatorGeneName. Gene(s) coding for the TF
## (4) conformationName.  Name of the active conformation of the regulator.
## (5) regulatedId. Gene ID regulated by the Regulator (regulated Gene)
## (6) regulatedName. Gene regulated by the Regulator (regulated Gene)
## (7) function. Regulatory Function of the Regulator on the regulated Gene (+ activator, - repressor, -+ dual, ? unknown)
## (8) confidenceLevel. RI confidence level based on its evidence (Values: Confirmed[C], Strong[S], Weak[W], Unknown[?])
1)regulatorId	2)regulatorName	3)RegulatorGeneName	4)conformationName	5)regulatedId	6)regulatedName	7)function	8)confidenceLevel 
RDBECOLITFC00186	LsrR	lsrR	DNA-binding transcriptional repressor LsrR	RDBECOLIGNC03691	lsrF	-	C 
RDBECOLITFC00186	LsrR	lsrR	DNA-binding transcriptional repressor LsrR	RDBECOLIGNC03692	lsrG	-	C 
RDBECOLITFC00186	LsrR	lsrR	DNA-binding transcriptional repressor LsrR	RDBECOLIGNC03693	tam	-	C 
RDBECOLITFC00187	NrdR	nrdR	NrdR-Zn<sup>2+</sup>ATP-dATP DNA transcriptional repressor	RDBECOLIGNC00652	nrdA	-	C 
RDBECOLITFC00187	NrdR	nrdR	NrdR-Zn<sup>2+</sup>ATP-dATP DNA transcriptional repressor	RDBECOLIGNC00653	nrdB	-	C 
RDBECOLITFC00187	NrdR	nrdR	NrdR-Zn<sup>2+</sup>ATP-dATP DNA transcriptional repressor	RDBECOLIGNC01381	nrdD	-	S 
RDBECOLITFC00187	NrdR	nrdR	NrdR-Zn<sup>2+</sup>ATP-dATP DNA transcriptional repressor	RDBECOLIGNC02223	yfaE	-	S 
RDBECOLITFC00187	NrdR	nrdR	NrdR-Zn<sup>2+</sup>ATP-dATP DNA transcriptional repressor	RDBECOLIGNC02243	nrdF	-	S 
RDBECOLITFC00187	NrdR	nrdR	NrdR-Zn<sup>2+</sup>ATP-dATP DNA transcriptional repressor	RDBECOLIGNC02445	nrdE	-	S 
RDBECOLITFC00187	NrdR	nrdR	NrdR-Zn<sup>2+</sup>ATP-dATP DNA transcriptional repressor	RDBECOLIGNC04252	nrdH	-	S 
RDBECOLITFC00187	NrdR	nrdR	NrdR-Zn<sup>2+</sup>ATP-dATP DNA transcriptional repressor	RDBECOLIGNC04253	nrdI	-	S 
RDBECOLITFC00187	NrdR	nrdR	NrdR-Zn<sup>2+</sup>ATP-dATP DNA transcriptional repressor	RDBECOLIGNC04727	nrdG	-	S 
RDBECOLITFC00188	OxyR	oxyR	DNA-binding transcriptional dual regulator OxyR	RDBECOLIGNC00352	fur	+	S 
RDBECOLITFC00188	OxyR	oxyR	DNA-binding transcriptional dual regulator OxyR	RDBECOLIGNC00405	gor	+	W 
RDBECOLITFC00188	OxyR	oxyR	DNA-binding transcriptional dual regulator OxyR	RDBECOLIGNC00410	grxA	+	C 
RDBECOLITFC00188	OxyR	oxyR	DNA-binding transcriptional dual regulator OxyR	RDBECOLIGNC00424	hemH	+	S 
RDBECOLITFC00188	OxyR	oxyR	DNA-binding transcriptional dual regulator OxyR	RDBECOLIGNC00503	katG	+	S 
RDBECOLITFC00188	OxyR	oxyR	DNA-binding transcriptional dual regulator OxyR	RDBECOLIGNC00576	metE	+	S 
RDBECOLITFC00188	OxyR	oxyR	DNA-binding transcriptional dual regulator OxyR	RDBECOLIGNC00583	metR	+	S 
RDBECOLITFC00188	OxyR	oxyR	DNA-binding transcriptional dual regulator OxyR	RDBECOLIGNC00673	oxyR	-	S 
RDBECOLITFC00188	OxyR	oxyR	DNA-binding transcriptional dual regulator OxyR	RDBECOLIGNC00744	poxB	+	S 
RDBECOLITFC00188	OxyR	oxyR	DNA-binding transcriptional dual regulator OxyR	RDBECOLIGNC00842	rimK	-	C 
RDBECOLITFC00188	OxyR	oxyR	DNA-binding transcriptional dual regulator OxyR	RDBECOLIGNC01054	uxuA	-	W 
RDBECOLITFC00188	OxyR	oxyR	DNA-binding transcriptional dual regulator OxyR	RDBECOLIGNC01061	xthA	+	S 
RDBECOLITFC00188	OxyR	oxyR	DNA-binding transcriptional dual regulator OxyR	RDBECOLIGNC01235	nfsA	-	C 
RDBECOLITFC00188	OxyR	oxyR	DNA-binding transcriptional dual regulator OxyR	RDBECOLIGNC01345	sufA	+	C 
RDBECOLITFC00188	OxyR	oxyR	DNA-binding transcriptional dual regulator OxyR	RDBECOLIGNC01350	ahpC	+	S 
RDBECOLITFC00188	OxyR	oxyR	DNA-binding transcriptional dual regulator OxyR	RDBECOLIGNC01351	ahpF	+	C 
RDBECOLITFC00188	OxyR	oxyR	DNA-binding transcriptional dual regulator OxyR	RDBECOLIGNC01369	ychF	-	S 
RDBECOLITFC00188	OxyR	oxyR	DNA-binding transcriptional dual regulator OxyR	RDBECOLIGNC01380	dps	+	S 
RDBECOLITFC00188	OxyR	oxyR	DNA-binding transcriptional dual regulator OxyR	RDBECOLIGNC01814	trxC	+	C 
RDBECOLITFC00188	OxyR	oxyR	DNA-binding transcriptional dual regulator OxyR	RDBECOLIGNC02073	hemF	+	W 
RDBECOLITFC00188	OxyR	oxyR	DNA-binding transcriptional dual regulator OxyR	RDBECOLIGNC02122	ccp	+	C 
RDBECOLITFC00188	OxyR	oxyR	DNA-binding transcriptional dual regulator OxyR	RDBECOLIGNC02231	znuB	+	S 
RDBECOLITFC00188	OxyR	oxyR	DNA-binding transcriptional dual regulator OxyR	RDBECOLIGNC02318	gntP	-	W 
RDBECOLITFC00188	OxyR	oxyR	DNA-binding transcriptional dual regulator OxyR	RDBECOLIGNC02390	ybjC	-	C 
RDBECOLITFC00188	OxyR	oxyR	DNA-binding transcriptional dual regulator OxyR	RDBECOLIGNC02441	uxuB	-	W 
RDBECOLITFC00188	OxyR	oxyR	DNA-binding transcriptional dual regulator OxyR	RDBECOLIGNC02553	oxyS	+	S 
RDBECOLITFC00188	OxyR	oxyR	DNA-binding transcriptional dual regulator OxyR	RDBECOLIGNC02611	yjjZ	+	C 
RDBECOLITFC00188	OxyR	oxyR	DNA-binding transcriptional dual regulator OxyR	RDBECOLIGNC02643	uof	+	S 
RDBECOLITFC00188	OxyR	oxyR	DNA-binding transcriptional dual regulator OxyR	RDBECOLIGNC02939	isrC	-	S 
RDBECOLITFC00188	OxyR	oxyR	DNA-binding transcriptional dual regulator OxyR	RDBECOLIGNC03244	dsbG	+	S 
RDBECOLITFC00188	OxyR	oxyR	DNA-binding transcriptional dual regulator OxyR	RDBECOLIGNC03350	ybjN	-	S 
RDBECOLITFC00188	OxyR	oxyR	DNA-binding transcriptional dual regulator OxyR	RDBECOLIGNC03359	hcr	+	S 
RDBECOLITFC00188	OxyR	oxyR	DNA-binding transcriptional dual regulator OxyR	RDBECOLIGNC03360	hcp	+	S 
RDBECOLITFC00188	OxyR	oxyR	DNA-binding transcriptional dual regulator OxyR	RDBECOLIGNC03792	sufE	+	C 
RDBECOLITFC00188	OxyR	oxyR	DNA-binding transcriptional dual regulator OxyR	RDBECOLIGNC03793	sufS	+	C 
RDBECOLITFC00188	OxyR	oxyR	DNA-binding transcriptional dual regulator OxyR	RDBECOLIGNC03794	sufD	+	C 
RDBECOLITFC00188	OxyR	oxyR	DNA-binding transcriptional dual regulator OxyR	RDBECOLIGNC03795	sufC	+	C 
RDBECOLITFC00188	OxyR	oxyR	DNA-binding transcriptional dual regulator OxyR	RDBECOLIGNC03796	sufB	+	C 
RDBECOLITFC00188	OxyR	oxyR	DNA-binding transcriptional dual regulator OxyR	RDBECOLIGNC03901	znuA	+	S 
RDBECOLITFC00188	OxyR	oxyR	DNA-binding transcriptional dual regulator OxyR	RDBECOLIGNC03902	znuC	+	S 
RDBECOLITFC00188	OxyR	oxyR	DNA-binding transcriptional dual regulator OxyR	RDBECOLIGNC03940	zinT	+	S 
RDBECOLITFC00188	OxyR	oxyR	DNA-binding transcriptional dual regulator OxyR	RDBECOLIGNC03957	flu	-	C 
RDBECOLITFC00188	OxyR	oxyR	DNA-+binding transcriptional dual regulator OxyR	RDBECOLIGNC04039	elaB	-+	C 
RDBECOLITFC00188	OxyR	oxyR	DNA-binding transcriptional dual regulator OxyR	RDBECOLIGNC04117	mntH	+	S 
RDBECOLITFC00188	OxyR	oxyR	DNA-binding transcriptional dual regulator OxyR	RDBECOLIGNC04718	fhuF	-	C 
RDBECOLITFC00189	ModE	modE	DNA-binding transcriptional dual regulator ModE-molybdate	RDBECOLIGNC00002	modB	-	C 
RDBECOLITFC00189	ModE	modE	DNA-binding transcriptional dual regulator ModE-molybdate	RDBECOLIGNC00148	modC	-	C 
RDBECOLITFC00189	ModE	modE	DNA-binding transcriptional dual regulator ModE-molybdate	RDBECOLIGNC00213	deoA	-	S 
RDBECOLITFC00189	ModE	modE	DNA-binding transcriptional dual regulator ModE-molybdate	RDBECOLIGNC00214	deoB	-	S 
RDBECOLITFC00189	ModE	modE	DNA-binding transcriptional dual regulator ModE-molybdate	RDBECOLIGNC00215	deoC	-	S 
RDBECOLITFC00189	ModE	modE	DNA-binding transcriptional dual regulator ModE-molybdate	RDBECOLIGNC00216	deoD	-	S 
RDBECOLITFC00189	ModE	modE	DNA-binding transcriptional dual regulator ModE-molybdate	RDBECOLIGNC00226	dmsA	-	C 
RDBECOLITFC00189	ModE	modE	DNA-binding transcriptional dual regulator ModE-molybdate	RDBECOLIGNC00227	dmsB	-	C 
RDBECOLITFC00189	ModE	modE	DNA-binding transcriptional dual regulator ModE-molybdate	RDBECOLIGNC00228	dmsC	-	C 
RDBECOLITFC00189	ModE	modE	DNA-binding transcriptional dual regulator ModE-molybdate	RDBECOLIGNC00467	hycA	+	S 
RDBECOLITFC00189	ModE	modE	DNA-binding transcriptional dual regulator ModE-molybdate	RDBECOLIGNC00468	hycB	+	S 
RDBECOLITFC00189	ModE	modE	DNA-binding transcriptional dual regulator ModE-molybdate	RDBECOLIGNC00469	hycC	+	S 
RDBECOLITFC00189	ModE	modE	DNA-binding transcriptional dual regulator ModE-molybdate	RDBECOLIGNC00470	hycD	+	S 
RDBECOLITFC00189	ModE	modE	DNA-binding transcriptional dual regulator ModE-molybdate	RDBECOLIGNC00471	hycE	+	S 
RDBECOLITFC00189	ModE	modE	DNA-binding transcriptional dual regulator ModE-molybdate	RDBECOLIGNC00472	hycF	+	S 
RDBECOLITFC00189	ModE	modE	DNA-binding transcriptional dual regulator ModE-molybdate	RDBECOLIGNC00473	hycG	+	S 
RDBECOLITFC00189	ModE	modE	DNA-binding transcriptional dual regulator ModE-molybdate	RDBECOLIGNC00474	hycH	+	S 
RDBECOLITFC00189	ModE	modE	DNA-binding transcriptional dual regulator ModE-molybdate	RDBECOLIGNC00635	narL	+	S 
RDBECOLITFC00189	ModE	modE	DNA-binding transcriptional dual regulator ModE-molybdate	RDBECOLIGNC00638	narX	+	S 
RDBECOLITFC00189	ModE	modE	DNA-binding transcriptional dual regulator ModE-molybdate	RDBECOLIGNC00666	oppA	-	W 
RDBECOLITFC00189	ModE	modE	DNA-binding transcriptional dual regulator ModE-molybdate	RDBECOLIGNC00667	oppB	-	W 
RDBECOLITFC00189	ModE	modE	DNA-binding transcriptional dual regulator ModE-molybdate	RDBECOLIGNC00668	oppC	-	W 
RDBECOLITFC00189	ModE	modE	DNA-binding transcriptional dual regulator ModE-molybdate	RDBECOLIGNC00669	oppD	-	W 
RDBECOLITFC00189	ModE	modE	DNA-binding transcriptional dual regulator ModE-molybdate	RDBECOLIGNC00670	oppF	-	W 
RDBECOLITFC00189	ModE	modE	DNA-binding transcriptional dual regulator ModE-molybdate	RDBECOLIGNC01542	moaA	+	S 
RDBECOLITFC00189	ModE	modE	DNA-binding transcriptional dual regulator ModE-molybdate	RDBECOLIGNC01543	moaB	+	S 
RDBECOLITFC00189	ModE	modE	DNA-binding transcriptional dual regulator ModE-molybdate	RDBECOLIGNC01544	moaD	+	S 
RDBECOLITFC00189	ModE	modE	DNA-binding transcriptional dual regulator ModE-molybdate	RDBECOLIGNC01545	moaE	+	S 
RDBECOLITFC00189	ModE	modE	DNA-binding transcriptional dual regulator ModE-molybdate	RDBECOLIGNC01607	moaC	+	S 
RDBECOLITFC00189	ModE	modE	DNA-binding transcriptional dual regulator ModE-molybdate	RDBECOLIGNC01961	ccmH	+	C 
RDBECOLITFC00189	ModE	modE	DNA-binding transcriptional dual regulator ModE-molybdate	RDBECOLIGNC01962	ccmG	+	C 
RDBECOLITFC00189	ModE	modE	DNA-binding transcriptional dual regulator ModE-molybdate	RDBECOLIGNC01963	ccmF	+	C 
RDBECOLITFC00189	ModE	modE	DNA-binding transcriptional dual regulator ModE-molybdate	RDBECOLIGNC01964	ccmE	+	C 
RDBECOLITFC00189	ModE	modE	DNA-binding transcriptional dual regulator ModE-molybdate	RDBECOLIGNC01965	ccmC	+	C 
RDBECOLITFC00189	ModE	modE	DNA-binding transcriptional dual regulator ModE-molybdate	RDBECOLIGNC01966	ccmB	+	C 
RDBECOLITFC00189	ModE	modE	DNA-binding transcriptional dual regulator ModE-molybdate	RDBECOLIGNC01967	ccmA	+	C 
RDBECOLITFC00189	ModE	modE	DNA-binding transcriptional dual regulator ModE-molybdate	RDBECOLIGNC01968	napC	+	C 
RDBECOLITFC00189	ModE	modE	DNA-binding transcriptional dual regulator ModE-molybdate	RDBECOLIGNC01969	napB	+	C 
RDBECOLITFC00189	ModE	modE	DNA-binding transcriptional dual regulator ModE-molybdate	RDBECOLIGNC01970	napH	+	C 
RDBECOLITFC00189	ModE	modE	DNA-binding transcriptional dual regulator ModE-molybdate	RDBECOLIGNC01971	napG	+	C 
RDBECOLITFC00189	ModE	modE	DNA-binding transcriptional dual regulator ModE-molybdate	RDBECOLIGNC01972	napA	+	C 
RDBECOLITFC00189	ModE	modE	DNA-binding transcriptional dual regulator ModE-molybdate	RDBECOLIGNC01973	napF	+	C 
RDBECOLITFC00189	ModE	modE	DNA-binding transcriptional dual regulator ModE-molybdate	RDBECOLIGNC02039	napD	+	C 
RDBECOLITFC00189	ModE	modE	DNA-binding transcriptional dual regulator ModE-molybdate	RDBECOLIGNC02060	ccmD	+	C 
RDBECOLITFC00189	ModE	modE	DNA-binding transcriptional dual regulator ModE-molybdate	RDBECOLIGNC02278	modA	-	C 
RDBECOLITFC00189	ModE	modE	DNA-binding transcriptional dual regulator ModE-molybdate	RDBECOLIGNC04262	hycI	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00028	adhE	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00040	osmE	-	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00042	ansB	-	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00043	apaG	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00044	apaH	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00110	bglB	-	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00111	bglF	-	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00112	bglG	-	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00130	carA	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00131	carB	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00160	crp	-	C 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00162	cspA	+	C 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00173	cyoA	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00174	cyoB	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00175	cyoC	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00176	cyoD	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00177	cyoE	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00183	cysG	-	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00213	deoA	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00214	deoB	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00215	deoC	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00216	deoD	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00226	dmsA	-	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00227	dmsB	-	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00228	dmsC	-	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00229	dnaA	-	C 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00236	dnaN	-	C 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00272	fadA	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00273	fadB	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00302	fimA	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00304	fimC	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00305	fimD	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00307	fimF	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00308	fimG	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00309	fimH	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00311	fis	-	C 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00350	fumB	-	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00376	glnA	+	C 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00378	glnG	+	C 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00380	glnL	+	C 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00382	glnQ	-	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00384	glpA	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00385	glpB	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00386	glpC	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00392	glpQ	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00394	glpT	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00400	gltX	-	C 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00413	guaA	-	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00414	guaB	-	C 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00416	gyrA	-	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00417	gyrB	-	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00450	hns	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00459	hupA	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00460	hupB	-	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00461	hyaA	-	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00462	hyaB	-	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00463	hyaC	-	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00464	hyaD	-	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00465	hyaE	-	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00466	hyaF	-	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00497	infB	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00501	katE	-	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00515	rsmA	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00535	lpd	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00546	malE	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00547	malF	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00548	malG	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00563	mazE	+	C 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00564	mazG	+	C 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00584	mglA	-	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00586	mglC	-	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00607	mtlA	-	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00608	mtlD	-	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00629	nanA	-	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00630	narG	-	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00631	narH	-	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00632	narI	-	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00633	narJ	-	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00634	narK	-	W 
RDBECOLITFC00190	Fis	fis	DNA-+binding transcriptional dual regulator Fis	RDBECOLIGNC00641	ndh	-+	C 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00645	nirB	-	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00646	nirC	-	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00647	nirD	-	C 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00652	nrdA	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00653	nrdB	+	C 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00657	nusA	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00660	ogt	-	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00683	pdxA	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00692	pflB	-	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00733	pnp	+	W 
RDBECOLITFC00190	Fis	fis	DNA-+binding transcriptional dual regulator Fis	RDBECOLIGNC00777	ptsG	-+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00797	pyrD	-	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00802	queA	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00818	recF	-	C 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00864	rplM	-	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00898	rpsI	-	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00904	rpsO	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC00996	tolB	-	W 
RDBECOLITFC00190	Fis	fis	DNA-+binding transcriptional dual regulator Fis	RDBECOLIGNC01001	topA	-+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC01004	tpr	+	C 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC01006	trg	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC01010	trmA	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC01025	tufB	+	C 
RDBECOLITFC00190	Fis	fis	DNA-+binding transcriptional dual regulator Fis	RDBECOLIGNC01140	fau	-+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC01158	truB	+	W 
