# License
#	# RegulonDB is free for academic/noncommercial use
# User is not entitled to change or erase data sets of the RegulonDB
# database or to eliminate copyright notices from RegulonDB. Furthermore,
# User is not entitled to expand RegulonDB or to integrate RegulonDB partly
# or as a whole into other databank systems, without prior written consent
# from CCG-UNAM.
# Please check the license at https://regulondb.ccg.unam.mx/manual/aboutUs/terms-conditions
# Citation
#	# Heladia Salgado, Socorro Gama-Castro, et al., RegulonDB v12.0: a comprehensive resource of transcriptional regulation in E. coli K-12,
# Nucleic Acids Research, 2023;, gkad1072, https://doi.org/10.1093/nar/gkad1072
# RegulonDB Release: 14.5
# Contact
#	email:regulondb@ccg.unam.mx
#Date:
#	06-02-2026
## Columns:
## (1) regulatorId. Regulator identifier
## (2) regulatorName. Regulator Name
## (3) regulatorGeneName. Gene(s) coding for the TF
## (4) regulatedId. Gene ID regulated by the Regulator (regulated Gene)
## (5) regulatedName. Gene regulated by the Regulator (regulated Gene)
## (6) function. Regulatory Function of the Regulator on the regulated Gene (+ activator, - repressor, -+ dual, ? unknown)
## (7) confidenceLevel. RI confidence level based on its evidence (Values: Confirmed[C], Strong[S], Weak[W], Unknown[?])
1)regulatorId	2)regulatorName	3)RegulatorGeneName	4)regulatedId	5)regulatedName	6)function	7)confidenceLevel 
RDBECOLITFC00171	NagC	nagC	RDBECOLIGNC00140	chbF	-	C 
RDBECOLITFC00171	NagC	nagC	RDBECOLIGNC00141	creD	-	W 
RDBECOLITFC00171	NagC	nagC	RDBECOLIGNC00161	crr	-	W 
RDBECOLITFC00171	NagC	nagC	RDBECOLIGNC00303	fimB	+	C 
RDBECOLITFC00171	NagC	nagC	RDBECOLIGNC00375	glmS	-+	C 
RDBECOLITFC00171	NagC	nagC	RDBECOLIGNC00559	manX	-	S 
RDBECOLITFC00171	NagC	nagC	RDBECOLIGNC00560	manY	-	W 
RDBECOLITFC00171	NagC	nagC	RDBECOLIGNC00561	manZ	-	S 
RDBECOLITFC00171	NagC	nagC	RDBECOLIGNC00624	nagA	-	C 
RDBECOLITFC00171	NagC	nagC	RDBECOLIGNC00625	nagB	-	C 
RDBECOLITFC00171	NagC	nagC	RDBECOLIGNC00626	umpH	-	C 
RDBECOLITFC00171	NagC	nagC	RDBECOLIGNC00627	nagE	-	C 
RDBECOLITFC00171	NagC	nagC	RDBECOLIGNC00628	nagC	-	C 
RDBECOLITFC00171	NagC	nagC	RDBECOLIGNC00720	creC	-	W 
RDBECOLITFC00171	NagC	nagC	RDBECOLIGNC00778	ptsH	-	W 
RDBECOLITFC00171	NagC	nagC	RDBECOLIGNC00779	ptsI	-	W 
RDBECOLITFC00171	NagC	nagC	RDBECOLIGNC01178	glmU	-+	C 
RDBECOLITFC00171	NagC	nagC	RDBECOLIGNC01195	creA	-	W 
RDBECOLITFC00171	NagC	nagC	RDBECOLIGNC01196	creB	-	W 
RDBECOLITFC00171	NagC	nagC	RDBECOLIGNC02002	feoA		W 
RDBECOLITFC00171	NagC	nagC	RDBECOLIGNC02003	feoB		W 
RDBECOLITFC00171	NagC	nagC	RDBECOLIGNC02043	galP	-	C 
RDBECOLITFC00171	NagC	nagC	RDBECOLIGNC02082	chbG	-	C 
RDBECOLITFC00171	NagC	nagC	RDBECOLIGNC02420	feoC		W 
RDBECOLITFC00171	NagC	nagC	RDBECOLIGNC02857	chiZ	-	S 
RDBECOLITFC00171	NagC	nagC	RDBECOLIGNC03276	chiP	-	S 
RDBECOLITFC00171	NagC	nagC	RDBECOLIGNC03277	chiQ	-	S 
RDBECOLITFC00171	NagC	nagC	RDBECOLIGNC03457	dinI	-	W 
RDBECOLITFC00171	NagC	nagC	RDBECOLIGNC03675	ydeM	-	W 
RDBECOLITFC00171	NagC	nagC	RDBECOLIGNC03676	ydeN	-	W 
RDBECOLITFC00171	NagC	nagC	RDBECOLIGNC03679	ydeP	-	W 
RDBECOLITFC00171	NagC	nagC	RDBECOLIGNC04144	eutA		W 
RDBECOLITFC00171	NagC	nagC	RDBECOLIGNC04145	eutH		W 
RDBECOLITFC00171	NagC	nagC	RDBECOLIGNC04146	eutG		W 
RDBECOLITFC00171	NagC	nagC	RDBECOLIGNC04147	eutJ		W 
RDBECOLITFC00171	NagC	nagC	RDBECOLIGNC04148	eutE		W 
RDBECOLITFC00171	NagC	nagC	RDBECOLIGNC04149	eutN		W 
RDBECOLITFC00171	NagC	nagC	RDBECOLIGNC04150	eutM		W 
RDBECOLITFC00171	NagC	nagC	RDBECOLIGNC04151	eutD		W 
RDBECOLITFC00171	NagC	nagC	RDBECOLIGNC04152	eutT		W 
RDBECOLITFC00171	NagC	nagC	RDBECOLIGNC04153	eutQ		W 
RDBECOLITFC00171	NagC	nagC	RDBECOLIGNC04154	eutP		W 
RDBECOLITFC00171	NagC	nagC	RDBECOLIGNC04155	eutS		W 
RDBECOLITFC00171	NagC	nagC	RDBECOLIGNC04691	nanS	-	C 
RDBECOLITFC00171	NagC	nagC	RDBECOLIGNC04692	nanM	-	C 
RDBECOLITFC00171	NagC	nagC	RDBECOLIGNC04693	nanC	-	C 
RDBECOLITFC00172	DicA	dicA	RDBECOLIGNC00220	dicA	+	S 
RDBECOLITFC00172	DicA	dicA	RDBECOLIGNC00221	dicB	-	W 
RDBECOLITFC00172	DicA	dicA	RDBECOLIGNC00222	dicC	-	S 
RDBECOLITFC00172	DicA	dicA	RDBECOLIGNC01275	ydfD	-	W 
RDBECOLITFC00172	DicA	dicA	RDBECOLIGNC01276	ydfE	-	W 
RDBECOLITFC00172	DicA	dicA	RDBECOLIGNC03721	ydfW	-	S 
RDBECOLITFC00172	DicA	dicA	RDBECOLIGNC03722	ydfX	-	S 
RDBECOLITFC00172	DicA	dicA	RDBECOLIGNC03723	insD7	-	W 
RDBECOLITFC00172	DicA	dicA	RDBECOLIGNC03724	intQ	-	W 
RDBECOLITFC00173	RcsAB	rcsB;rcsA	RDBECOLIGNC00313	flhC	-	C 
RDBECOLITFC00173	RcsAB	rcsB;rcsA	RDBECOLIGNC00314	flhD	-	C 
RDBECOLITFC00173	RcsAB	rcsB;rcsA	RDBECOLIGNC00810	rcsA	+	W 
RDBECOLITFC00173	RcsAB	rcsB;rcsA	RDBECOLIGNC01848	yjbE	+	W 
RDBECOLITFC00173	RcsAB	rcsB;rcsA	RDBECOLIGNC01849	yjbF	+	W 
RDBECOLITFC00173	RcsAB	rcsB;rcsA	RDBECOLIGNC01850	yjbG	+	W 
RDBECOLITFC00173	RcsAB	rcsB;rcsA	RDBECOLIGNC01851	yjbH	+	W 
RDBECOLITFC00173	RcsAB	rcsB;rcsA	RDBECOLIGNC03442	csgG	-	W 
RDBECOLITFC00173	RcsAB	rcsB;rcsA	RDBECOLIGNC03443	csgF	-	W 
RDBECOLITFC00173	RcsAB	rcsB;rcsA	RDBECOLIGNC03444	csgE	-	W 
RDBECOLITFC00173	RcsAB	rcsB;rcsA	RDBECOLIGNC03445	csgD	-	W 
RDBECOLITFC00173	RcsAB	rcsB;rcsA	RDBECOLIGNC03980	wcaB	+	C 
RDBECOLITFC00173	RcsAB	rcsB;rcsA	RDBECOLIGNC03981	wcaA	+	C 
RDBECOLITFC00173	RcsAB	rcsB;rcsA	RDBECOLIGNC03982	wzc	+	C 
RDBECOLITFC00173	RcsAB	rcsB;rcsA	RDBECOLIGNC03983	wzb	+	W 
RDBECOLITFC00173	RcsAB	rcsB;rcsA	RDBECOLIGNC03984	wza	+	C 
RDBECOLITFC00174	AtoC	atoC	RDBECOLIGNC01610	atoD	+	C 
RDBECOLITFC00174	AtoC	atoC	RDBECOLIGNC01611	atoA	+	C 
RDBECOLITFC00174	AtoC	atoC	RDBECOLIGNC01612	atoE	+	C 
RDBECOLITFC00174	AtoC	atoC	RDBECOLIGNC01613	atoB	+	C 
RDBECOLITFC00175	AllR	allR	RDBECOLIGNC01533	gcl	-	C 
RDBECOLITFC00175	AllR	allR	RDBECOLIGNC03188	allS	-	C 
RDBECOLITFC00175	AllR	allR	RDBECOLIGNC03189	allA	-	C 
RDBECOLITFC00175	AllR	allR	RDBECOLIGNC03191	hyi	-	C 
RDBECOLITFC00175	AllR	allR	RDBECOLIGNC03192	glxR	-	C 
RDBECOLITFC00175	AllR	allR	RDBECOLIGNC03193	allW	-	C 
RDBECOLITFC00175	AllR	allR	RDBECOLIGNC03194	allB	-	C 
RDBECOLITFC00175	AllR	allR	RDBECOLIGNC03195	ybbY	-	C 
RDBECOLITFC00175	AllR	allR	RDBECOLIGNC03196	glxK	-	C 
RDBECOLITFC00176	RpoN	rpoN	RDBECOLIGNC00274	fadL	-	S 
RDBECOLITFC00176	RpoN	rpoN	RDBECOLIGNC00323	mutM	-	S 
RDBECOLITFC00176	RpoN	rpoN	RDBECOLIGNC00654	nth	-	S 
RDBECOLITFC00176	RpoN	rpoN	RDBECOLIGNC02087	cspC	-	W 
RDBECOLITFC00176	RpoN	rpoN	RDBECOLIGNC03884	yobF	-	S 
RDBECOLITFC00176	RpoN	rpoN	RDBECOLIGNC04078	yfcZ	-	S 
RDBECOLITFC00177	BtsR	btsR	RDBECOLIGNC00021	aceE	-	S 
RDBECOLITFC00177	BtsR	btsR	RDBECOLIGNC00022	aceF	-	S 
RDBECOLITFC00177	BtsR	btsR	RDBECOLIGNC00535	lpd	-	S 
RDBECOLITFC00177	BtsR	btsR	RDBECOLIGNC00568	mdh	-	S 
RDBECOLITFC00177	BtsR	btsR	RDBECOLIGNC01075	pdhR	-	S 
RDBECOLITFC00177	BtsR	btsR	RDBECOLIGNC01444	csgA	-	S 
RDBECOLITFC00177	BtsR	btsR	RDBECOLIGNC02087	cspC	-	S 
RDBECOLITFC00177	BtsR	btsR	RDBECOLIGNC03442	csgG	-	S 
RDBECOLITFC00177	BtsR	btsR	RDBECOLIGNC03443	csgF	-	S 
RDBECOLITFC00177	BtsR	btsR	RDBECOLIGNC03444	csgE	-	S 
RDBECOLITFC00177	BtsR	btsR	RDBECOLIGNC03445	csgD	-	S 
RDBECOLITFC00177	BtsR	btsR	RDBECOLIGNC03446	csgB	-	S 
RDBECOLITFC00177	BtsR	btsR	RDBECOLIGNC03447	csgC	-	S 
RDBECOLITFC00177	BtsR	btsR	RDBECOLIGNC03884	yobF	-	S 
RDBECOLITFC00177	BtsR	btsR	RDBECOLIGNC04712	btsT	+	C 
RDBECOLITFC00178	FliZ	fliZ	RDBECOLIGNC00313	flhC	-	S 
RDBECOLITFC00178	FliZ	fliZ	RDBECOLIGNC00314	flhD	-	S 
RDBECOLITFC00178	FliZ	fliZ	RDBECOLIGNC01357	osmY	-	S 
RDBECOLITFC00178	FliZ	fliZ	RDBECOLIGNC01363	hdeA	-	S 
RDBECOLITFC00178	FliZ	fliZ	RDBECOLIGNC01364	hdeB	-	S 
RDBECOLITFC00178	FliZ	fliZ	RDBECOLIGNC01365	yhiD	-	S 
RDBECOLITFC00178	FliZ	fliZ	RDBECOLIGNC01444	csgA	-	W 
RDBECOLITFC00178	FliZ	fliZ	RDBECOLIGNC01445	gadB	-	S 
RDBECOLITFC00178	FliZ	fliZ	RDBECOLIGNC01497	gadE	-	C 
RDBECOLITFC00178	FliZ	fliZ	RDBECOLIGNC01853	yjbJ	-	S 
RDBECOLITFC00178	FliZ	fliZ	RDBECOLIGNC01924	mlrA	-	C 
RDBECOLITFC00178	FliZ	fliZ	RDBECOLIGNC02118	mdtE	-	C 
RDBECOLITFC00178	FliZ	fliZ	RDBECOLIGNC02119	mdtF	-	C 
RDBECOLITFC00178	FliZ	fliZ	RDBECOLIGNC02758	gadF	-	C 
RDBECOLITFC00178	FliZ	fliZ	RDBECOLIGNC03442	csgG	-	S 
RDBECOLITFC00178	FliZ	fliZ	RDBECOLIGNC03443	csgF	-	S 
RDBECOLITFC00178	FliZ	fliZ	RDBECOLIGNC03444	csgE	-	S 
RDBECOLITFC00178	FliZ	fliZ	RDBECOLIGNC03445	csgD	-	S 
RDBECOLITFC00178	FliZ	fliZ	RDBECOLIGNC03446	csgB	-	W 
RDBECOLITFC00178	FliZ	fliZ	RDBECOLIGNC03447	csgC	-	W 
RDBECOLITFC00178	FliZ	fliZ	RDBECOLIGNC03535	pdeR	-	C 
RDBECOLITFC00178	FliZ	fliZ	RDBECOLIGNC03674	gadC	-	S 
RDBECOLITFC00179	TdcR	tdcR	RDBECOLIGNC00977	tdcA	+	S 
RDBECOLITFC00179	TdcR	tdcR	RDBECOLIGNC00978	tdcB	+	S 
RDBECOLITFC00179	TdcR	tdcR	RDBECOLIGNC00979	tdcC	+	S 
RDBECOLITFC00179	TdcR	tdcR	RDBECOLIGNC01153	tdcD	+	S 
RDBECOLITFC00179	TdcR	tdcR	RDBECOLIGNC04457	tdcG	+	S 
RDBECOLITFC00179	TdcR	tdcR	RDBECOLIGNC04458	tdcF	+	S 
RDBECOLITFC00179	TdcR	tdcR	RDBECOLIGNC04459	tdcE	+	S 
RDBECOLITFC00180	LeuO	leuO	RDBECOLIGNC00110	bglB	+	S 
RDBECOLITFC00180	LeuO	leuO	RDBECOLIGNC00111	bglF	+	S 
RDBECOLITFC00180	LeuO	leuO	RDBECOLIGNC00112	bglG	+	S 
RDBECOLITFC00180	LeuO	leuO	RDBECOLIGNC00129	cadC	-	W 
RDBECOLITFC00180	LeuO	leuO	RDBECOLIGNC00523	leuO	-+	S 
RDBECOLITFC00180	LeuO	leuO	RDBECOLIGNC01203	leuA	+	W 
RDBECOLITFC00180	LeuO	leuO	RDBECOLIGNC01252	leuL	+	W 
RDBECOLITFC00180	LeuO	leuO	RDBECOLIGNC01468	gltF	-	S 
RDBECOLITFC00180	LeuO	leuO	RDBECOLIGNC01526	leuD	+	W 
RDBECOLITFC00180	LeuO	leuO	RDBECOLIGNC01527	leuC	+	W 
RDBECOLITFC00180	LeuO	leuO	RDBECOLIGNC01528	leuB	+	W 
RDBECOLITFC00180	LeuO	leuO	RDBECOLIGNC02393	cas2	+	C 
RDBECOLITFC00180	LeuO	leuO	RDBECOLIGNC03261	ybeQ	-	S 
RDBECOLITFC00180	LeuO	leuO	RDBECOLIGNC03928	dsrA	-	W 
RDBECOLITFC00180	LeuO	leuO	RDBECOLIGNC04273	cas1	+	S 
RDBECOLITFC00180	LeuO	leuO	RDBECOLIGNC04274	casE	+	S 
RDBECOLITFC00180	LeuO	leuO	RDBECOLIGNC04275	casD	+	C 
RDBECOLITFC00180	LeuO	leuO	RDBECOLIGNC04276	casC	+	C 
RDBECOLITFC00180	LeuO	leuO	RDBECOLIGNC04277	casB	+	C 
RDBECOLITFC00180	LeuO	leuO	RDBECOLIGNC04278	casA	+	S 
RDBECOLITFC00180	LeuO	leuO	RDBECOLIGNC04392	yghR	-	S 
RDBECOLITFC00180	LeuO	leuO	RDBECOLIGNC04393	yghS	-	S 
RDBECOLITFC00180	LeuO	leuO	RDBECOLIGNC04716	yjjQ	+	S 
RDBECOLITFC00180	LeuO	leuO	RDBECOLIGNC04717	bglJ	+	S 
RDBECOLITFC00181	CecR	cecR	RDBECOLIGNC01212	rhlE	+	C 
RDBECOLITFC00181	CecR	cecR	RDBECOLIGNC02263	cecR	-	C 
RDBECOLITFC00181	CecR	cecR	RDBECOLIGNC03312	ybhR	-	C 
RDBECOLITFC00181	CecR	cecR	RDBECOLIGNC03313	ybhS	-	C 
RDBECOLITFC00181	CecR	cecR	RDBECOLIGNC03314	ybhF	-	C 
RDBECOLITFC00181	CecR	cecR	RDBECOLIGNC03315	ybhG	-	C 
RDBECOLITFC00182	RcdA	rcdA	RDBECOLIGNC00972	sulA	-	C 
RDBECOLITFC00182	RcdA	rcdA	RDBECOLIGNC01586	ydeI	+	S 
RDBECOLITFC00182	RcdA	rcdA	RDBECOLIGNC01675	rsd	+	S 
RDBECOLITFC00182	RcdA	rcdA	RDBECOLIGNC02558	rmf	+	S 
RDBECOLITFC00182	RcdA	rcdA	RDBECOLIGNC03077	yagK	-	S 
RDBECOLITFC00182	RcdA	rcdA	RDBECOLIGNC03345	ybjI	-	C 
RDBECOLITFC00182	RcdA	rcdA	RDBECOLIGNC03346	ybjJ	-	C 
RDBECOLITFC00182	RcdA	rcdA	RDBECOLIGNC03347	rcdA	+	C 
RDBECOLITFC00182	RcdA	rcdA	RDBECOLIGNC03442	csgG	+	S 
RDBECOLITFC00182	RcdA	rcdA	RDBECOLIGNC03443	csgF	+	S 
RDBECOLITFC00182	RcdA	rcdA	RDBECOLIGNC03444	csgE	+	S 
RDBECOLITFC00182	RcdA	rcdA	RDBECOLIGNC03445	csgD	+	S 
RDBECOLITFC00182	RcdA	rcdA	RDBECOLIGNC03501	bluF	+	C 
RDBECOLITFC00182	RcdA	rcdA	RDBECOLIGNC03742	asr	+	S 
RDBECOLITFC00183	SlyA	slyA	RDBECOLIGNC00285	fecI	-	S 
RDBECOLITFC00183	SlyA	slyA	RDBECOLIGNC00286	fecR	-	S 
RDBECOLITFC00183	SlyA	slyA	RDBECOLIGNC00523	leuO	+	S 
RDBECOLITFC00183	SlyA	slyA	RDBECOLIGNC01327	gspO	+	S 
RDBECOLITFC00183	SlyA	slyA	RDBECOLIGNC01675	rsd	+	S 
RDBECOLITFC00183	SlyA	slyA	RDBECOLIGNC02063	gspM	+	S 
RDBECOLITFC00183	SlyA	slyA	RDBECOLIGNC02068	pagP	+	W 
RDBECOLITFC00183	SlyA	slyA	RDBECOLIGNC02315	sgcA	-	S 
RDBECOLITFC00183	SlyA	slyA	RDBECOLIGNC02316	sgcC	-	S 
RDBECOLITFC00183	SlyA	slyA	RDBECOLIGNC02317	sgcX	-	S 
RDBECOLITFC00183	SlyA	slyA	RDBECOLIGNC02319	mdtM	+	S 
RDBECOLITFC00183	SlyA	slyA	RDBECOLIGNC02393	cas2	+	S 
RDBECOLITFC00183	SlyA	slyA	RDBECOLIGNC02558	rmf	+	S 
RDBECOLITFC00183	SlyA	slyA	RDBECOLIGNC02568	sgcB	-	S 
RDBECOLITFC00183	SlyA	slyA	RDBECOLIGNC03383	elfA	+	S 
RDBECOLITFC00183	SlyA	slyA	RDBECOLIGNC03515	hlyE	+	S 
RDBECOLITFC00183	SlyA	slyA	RDBECOLIGNC03603	paaA	+	S 
RDBECOLITFC00183	SlyA	slyA	RDBECOLIGNC03604	paaB	+	S 
RDBECOLITFC00183	SlyA	slyA	RDBECOLIGNC03605	paaC	+	S 
RDBECOLITFC00183	SlyA	slyA	RDBECOLIGNC03606	paaD	+	S 
RDBECOLITFC00183	SlyA	slyA	RDBECOLIGNC03607	paaE	+	S 
RDBECOLITFC00183	SlyA	slyA	RDBECOLIGNC03608	paaF	+	S 
RDBECOLITFC00183	SlyA	slyA	RDBECOLIGNC03609	paaG	+	S 
RDBECOLITFC00183	SlyA	slyA	RDBECOLIGNC03610	paaH	+	S 
RDBECOLITFC00183	SlyA	slyA	RDBECOLIGNC03611	paaI	+	S 
RDBECOLITFC00183	SlyA	slyA	RDBECOLIGNC03612	paaJ	+	S 
RDBECOLITFC00183	SlyA	slyA	RDBECOLIGNC03613	paaK	+	S 
RDBECOLITFC00183	SlyA	slyA	RDBECOLIGNC03769	slyA	+	S 
RDBECOLITFC00183	SlyA	slyA	RDBECOLIGNC04273	cas1	+	S 
RDBECOLITFC00183	SlyA	slyA	RDBECOLIGNC04274	casE	+	S 
RDBECOLITFC00183	SlyA	slyA	RDBECOLIGNC04275	casD	+	S 
RDBECOLITFC00183	SlyA	slyA	RDBECOLIGNC04276	casC	+	S 
RDBECOLITFC00183	SlyA	slyA	RDBECOLIGNC04277	casB	+	S 
RDBECOLITFC00183	SlyA	slyA	RDBECOLIGNC04278	casA	+	S 
RDBECOLITFC00183	SlyA	slyA	RDBECOLIGNC04528	gspC	+	S 
RDBECOLITFC00183	SlyA	slyA	RDBECOLIGNC04529	gspD	+	S 
RDBECOLITFC00183	SlyA	slyA	RDBECOLIGNC04530	gspE	+	S 
RDBECOLITFC00183	SlyA	slyA	RDBECOLIGNC04531	gspF	+	S 
RDBECOLITFC00183	SlyA	slyA	RDBECOLIGNC04532	gspG	+	S 
RDBECOLITFC00183	SlyA	slyA	RDBECOLIGNC04533	gspH	+	S 
RDBECOLITFC00183	SlyA	slyA	RDBECOLIGNC04534	gspI	+	S 
RDBECOLITFC00183	SlyA	slyA	RDBECOLIGNC04535	gspJ	+	S 
RDBECOLITFC00183	SlyA	slyA	RDBECOLIGNC04536	gspK	+	S 
RDBECOLITFC00183	SlyA	slyA	RDBECOLIGNC04537	gspL	+	S 
RDBECOLITFC00183	SlyA	slyA	RDBECOLIGNC04685	sgcR	-	S 
RDBECOLITFC00183	SlyA	slyA	RDBECOLIGNC04686	sgcE	-	S 
RDBECOLITFC00183	SlyA	slyA	RDBECOLIGNC04687	sgcQ	-	S 
RDBECOLITFC00183	SlyA	slyA	RDBECOLIGNC04705	yjiN	+	S 
RDBECOLITFC00184	YcjW	ycjW	RDBECOLIGNC02584	ymjB	-	S 
RDBECOLITFC00184	YcjW	ycjW	RDBECOLIGNC03543	ycjM	-	S 
RDBECOLITFC00184	YcjW	ycjW	RDBECOLIGNC03544	ycjN	-	S 
RDBECOLITFC00184	YcjW	ycjW	RDBECOLIGNC03545	ycjO	-	S 
RDBECOLITFC00184	YcjW	ycjW	RDBECOLIGNC03546	ycjP	-	S 
RDBECOLITFC00184	YcjW	ycjW	RDBECOLIGNC03547	ycjQ	-	S 
RDBECOLITFC00184	YcjW	ycjW	RDBECOLIGNC03548	ycjR	-	S 
RDBECOLITFC00184	YcjW	ycjW	RDBECOLIGNC03549	ycjS	-	S 
RDBECOLITFC00184	YcjW	ycjW	RDBECOLIGNC03550	ycjT	-	S 
RDBECOLITFC00184	YcjW	ycjW	RDBECOLIGNC03551	ycjU	-	S 
RDBECOLITFC00184	YcjW	ycjW	RDBECOLIGNC03552	ycjV	-	S 
RDBECOLITFC00184	YcjW	ycjW	RDBECOLIGNC03553	ompG	-	S 
RDBECOLITFC00185	YciT	yciT	RDBECOLIGNC01189	rdcA	-	W 
RDBECOLITFC00185	YciT	yciT	RDBECOLIGNC03233	cusF	-	W 
RDBECOLITFC00185	YciT	yciT	RDBECOLIGNC03330	ybiY	+	W 
RDBECOLITFC00185	YciT	yciT	RDBECOLIGNC04627	bsmA	+	W 
RDBECOLITFC00186	LsrR	lsrR	RDBECOLIGNC03685	lsrK	-	C 
RDBECOLITFC00186	LsrR	lsrR	RDBECOLIGNC03686	lsrR	-	C 
RDBECOLITFC00186	LsrR	lsrR	RDBECOLIGNC03687	lsrA	-	C 
RDBECOLITFC00186	LsrR	lsrR	RDBECOLIGNC03688	lsrC	-	C 
RDBECOLITFC00186	LsrR	lsrR	RDBECOLIGNC03689	lsrD	-	C 
RDBECOLITFC00186	LsrR	lsrR	RDBECOLIGNC03690	lsrB	-	C 
RDBECOLITFC00186	LsrR	lsrR	RDBECOLIGNC03691	lsrF	-	C 
RDBECOLITFC00186	LsrR	lsrR	RDBECOLIGNC03692	lsrG	-	C 
RDBECOLITFC00186	LsrR	lsrR	RDBECOLIGNC03693	tam	-	C 
RDBECOLITFC00187	NrdR	nrdR	RDBECOLIGNC00652	nrdA	-	S 
RDBECOLITFC00187	NrdR	nrdR	RDBECOLIGNC00653	nrdB	-	S 
RDBECOLITFC00187	NrdR	nrdR	RDBECOLIGNC01381	nrdD	-	S 
RDBECOLITFC00187	NrdR	nrdR	RDBECOLIGNC02223	yfaE	-	S 
RDBECOLITFC00187	NrdR	nrdR	RDBECOLIGNC02243	nrdF	-	S 
RDBECOLITFC00187	NrdR	nrdR	RDBECOLIGNC02445	nrdE	-	S 
RDBECOLITFC00187	NrdR	nrdR	RDBECOLIGNC04252	nrdH	-	S 
RDBECOLITFC00187	NrdR	nrdR	RDBECOLIGNC04253	nrdI	-	S 
RDBECOLITFC00187	NrdR	nrdR	RDBECOLIGNC04727	nrdG	-	S 
RDBECOLITFC00188	OxyR	oxyR	RDBECOLIGNC00352	fur	+	C 
RDBECOLITFC00188	OxyR	oxyR	RDBECOLIGNC00405	gor	+	W 
RDBECOLITFC00188	OxyR	oxyR	RDBECOLIGNC00410	grxA	+	S 
RDBECOLITFC00188	OxyR	oxyR	RDBECOLIGNC00424	hemH	+	S 
RDBECOLITFC00188	OxyR	oxyR	RDBECOLIGNC00503	katG	+	C 
RDBECOLITFC00188	OxyR	oxyR	RDBECOLIGNC00576	metE	+	S 
RDBECOLITFC00188	OxyR	oxyR	RDBECOLIGNC00583	metR	+	S 
RDBECOLITFC00188	OxyR	oxyR	RDBECOLIGNC00673	oxyR	-	S 
RDBECOLITFC00188	OxyR	oxyR	RDBECOLIGNC00744	poxB	+	S 
RDBECOLITFC00188	OxyR	oxyR	RDBECOLIGNC00842	rimK	-	C 
RDBECOLITFC00188	OxyR	oxyR	RDBECOLIGNC01054	uxuA	-	W 
RDBECOLITFC00188	OxyR	oxyR	RDBECOLIGNC01061	xthA	+	S 
RDBECOLITFC00188	OxyR	oxyR	RDBECOLIGNC01235	nfsA	-	C 
RDBECOLITFC00188	OxyR	oxyR	RDBECOLIGNC01345	sufA	+	C 
RDBECOLITFC00188	OxyR	oxyR	RDBECOLIGNC01350	ahpC	+	S 
RDBECOLITFC00188	OxyR	oxyR	RDBECOLIGNC01351	ahpF	+	S 
RDBECOLITFC00188	OxyR	oxyR	RDBECOLIGNC01369	ychF	-	S 
RDBECOLITFC00188	OxyR	oxyR	RDBECOLIGNC01380	dps	+	S 
RDBECOLITFC00188	OxyR	oxyR	RDBECOLIGNC01814	trxC	+	C 
RDBECOLITFC00188	OxyR	oxyR	RDBECOLIGNC02073	hemF	+	W 
RDBECOLITFC00188	OxyR	oxyR	RDBECOLIGNC02122	ccp	+	C 
RDBECOLITFC00188	OxyR	oxyR	RDBECOLIGNC02231	znuB	+	S 
RDBECOLITFC00188	OxyR	oxyR	RDBECOLIGNC02318	gntP	-	W 
RDBECOLITFC00188	OxyR	oxyR	RDBECOLIGNC02390	ybjC	-	S 
RDBECOLITFC00188	OxyR	oxyR	RDBECOLIGNC02441	uxuB	-	W 
RDBECOLITFC00188	OxyR	oxyR	RDBECOLIGNC02553	oxyS	+	S 
RDBECOLITFC00188	OxyR	oxyR	RDBECOLIGNC02611	yjjZ	+	C 
RDBECOLITFC00188	OxyR	oxyR	RDBECOLIGNC02643	uof	+	C 
RDBECOLITFC00188	OxyR	oxyR	RDBECOLIGNC02939	isrC	-	C 
RDBECOLITFC00188	OxyR	oxyR	RDBECOLIGNC03244	dsbG	+	S 
RDBECOLITFC00188	OxyR	oxyR	RDBECOLIGNC03350	ybjN	-	C 
RDBECOLITFC00188	OxyR	oxyR	RDBECOLIGNC03359	hcr	+	S 
RDBECOLITFC00188	OxyR	oxyR	RDBECOLIGNC03360	hcp	+	S 
RDBECOLITFC00188	OxyR	oxyR	RDBECOLIGNC03792	sufE	+	C 
RDBECOLITFC00188	OxyR	oxyR	RDBECOLIGNC03793	sufS	+	C 
RDBECOLITFC00188	OxyR	oxyR	RDBECOLIGNC03794	sufD	+	C 
RDBECOLITFC00188	OxyR	oxyR	RDBECOLIGNC03795	sufC	+	C 
RDBECOLITFC00188	OxyR	oxyR	RDBECOLIGNC03796	sufB	+	C 
RDBECOLITFC00188	OxyR	oxyR	RDBECOLIGNC03901	znuA	+	S 
RDBECOLITFC00188	OxyR	oxyR	RDBECOLIGNC03902	znuC	+	S 
RDBECOLITFC00188	OxyR	oxyR	RDBECOLIGNC03940	zinT	+	S 
RDBECOLITFC00188	OxyR	oxyR	RDBECOLIGNC03957	flu	-	C 
RDBECOLITFC00188	OxyR	oxyR	RDBECOLIGNC04039	elaB	-+	C 
RDBECOLITFC00188	OxyR	oxyR	RDBECOLIGNC04117	mntH	+	C 
RDBECOLITFC00188	OxyR	oxyR	RDBECOLIGNC04718	fhuF	-	C 
