source_string_id,target_string_id,source_entity_ids,target_entity_ids,source_mapping_status,target_mapping_status,string_channel,channel_score,channel_score_norm,base_weight,edge_weight,combined_score,neighborhood,fusion,cooccurence,coexpression,experimental,database,textmining
511145.b1076,511145.b1074,protein.P75937,protein.P0ABX2,unique,unique,coexpression,999,0.999,0.35,0.3496,999,713,660,775,999,455,0,919
511145.b1076,511145.b1925,protein.P75937,protein.P26608,unique,unique,coexpression,879,0.879,0.35,0.3076,991,158,0,725,879,0,0,719
511145.b1076,511145.b1940,protein.P75937,protein.P31068,unique,unique,coexpression,945,0.945,0.35,0.3307,994,158,0,249,945,0,0,858
511145.b1076,511145.b1922,protein.P75937,protein.P0AEM6,unique,unique,coexpression,891,0.891,0.35,0.3118,995,158,0,734,891,0,0,839
511145.b1076,511145.b1949,protein.P75937,protein.P0AC07,unique,unique,coexpression,904,0.904,0.35,0.3164,998,158,0,773,904,455,0,888
511145.b1076,511145.b1080,protein.P75937,protein.P0A6S3,unique,unique,coexpression,963,0.963,0.35,0.3370,999,425,707,763,963,455,0,947
511145.b1076,511145.b1943,protein.P75937,protein.P52614,unique,unique,coexpression,939,0.939,0.35,0.3286,997,158,0,302,939,145,0,920
511145.b1076,511145.b1937,protein.P75937,protein.P0A8T5,unique,unique,coexpression,862,0.862,0.35,0.3017,992,158,0,328,862,455,0,854
511145.b1076,511145.b1078,protein.P75937,protein.P0ABX5,unique,unique,coexpression,997,0.997,0.35,0.3489,999,499,0,296,997,455,0,627
511145.b1077,511145.b1922,protein.P75938,protein.P0AEM6,unique,unique,coexpression,887,0.887,0.35,0.3105,986,93,0,736,887,0,0,553
511145.b1077,511145.b1940,protein.P75938,protein.P31068,unique,unique,coexpression,833,0.833,0.35,0.2915,988,0,0,678,833,0,0,799
511145.b1077,511145.b1080,protein.P75938,protein.P0A6S3,unique,unique,coexpression,978,0.978,0.35,0.3423,999,444,636,772,978,455,0,865
511145.b1077,511145.b1943,protein.P75938,protein.P52614,unique,unique,coexpression,920,0.920,0.35,0.3220,992,45,0,726,920,0,0,701
511145.b1077,511145.b1079,protein.P75938,protein.P0A6S0,unique,unique,coexpression,996,0.996,0.35,0.3486,999,451,630,772,996,429,0,919
511145.b1077,511145.b1073,protein.P75938,protein.P0ABW9,unique,unique,coexpression,980,0.980,0.35,0.3430,999,669,0,773,980,620,0,998
511145.b1077,511145.b1078,protein.P75938,protein.P0ABX5,unique,unique,coexpression,999,0.999,0.35,0.3496,999,525,0,299,999,620,0,899
511145.b1077,511145.b1081,protein.P75938,protein.P75942,unique,unique,coexpression,972,0.972,0.35,0.3402,999,455,0,705,972,0,0,852
511145.b1077,511145.b1072,protein.P75938,protein.P75933,unique,unique,coexpression,902,0.902,0.35,0.3157,993,500,0,388,902,0,0,805
511145.b1077,511145.b1082,protein.P75938,protein.P33235,unique,unique,coexpression,906,0.906,0.35,0.3171,997,382,4,775,906,0,0,857
511145.b1077,511145.b1074,protein.P75938,protein.P0ABX2,unique,unique,coexpression,979,0.979,0.35,0.3426,999,669,660,774,979,620,0,998
511145.b1077,511145.b1076,protein.P75938,protein.P75937,unique,unique,coexpression,996,0.996,0.35,0.3486,999,748,894,323,996,455,0,507
511145.b1077,511145.b1075,protein.P75938,protein.P75936,unique,unique,coexpression,996,0.996,0.35,0.3486,999,684,0,771,996,455,0,858
511145.b1077,511145.b1944,protein.P75938,protein.P0ABX8,unique,unique,coexpression,932,0.932,0.35,0.3262,989,44,0,549,932,0,0,689
511145.b1077,511145.b1945,protein.P75938,protein.P06974,unique,unique,coexpression,921,0.921,0.35,0.3223,997,0,0,774,921,0,0,852
511145.b1078,511145.b1945,protein.P0ABX5,protein.P06974,unique,unique,coexpression,974,0.974,0.35,0.3409,999,158,0,766,974,108,0,864
511145.b1078,511145.b1944,protein.P0ABX5,protein.P0ABX8,unique,unique,coexpression,971,0.971,0.35,0.3398,996,158,0,156,971,0,0,838
511145.b1078,511145.b1081,protein.P0ABX5,protein.P75942,unique,unique,coexpression,976,0.976,0.35,0.3416,999,657,672,335,976,99,0,859
511145.b1078,511145.b1884,protein.P0ABX5,protein.P07364,unique,unique,coexpression,804,0.804,0.35,0.2814,917,158,0,150,804,99,0,449
511145.b1078,511145.b1880,protein.P0ABX5,protein.P76299,unique,unique,coexpression,836,0.836,0.35,0.2926,998,158,0,774,836,567,0,910
511145.b1078,511145.b1082,protein.P0ABX5,protein.P33235,unique,unique,coexpression,963,0.963,0.35,0.3370,999,519,5,772,963,0,0,948
511145.b1078,511145.b1073,protein.P0ABX5,protein.P0ABW9,unique,unique,coexpression,986,0.986,0.35,0.3451,999,459,0,751,986,455,0,994
511145.b1078,511145.b1942,protein.P0ABX5,protein.P52613,unique,unique,coexpression,900,0.900,0.35,0.3150,974,158,0,0,900,99,0,702
511145.b1078,511145.b1074,protein.P0ABX5,protein.P0ABX2,unique,unique,coexpression,996,0.996,0.35,0.3486,999,459,705,775,996,703,0,995
511145.b1078,511145.b1938,protein.P0ABX5,protein.P25798,unique,unique,coexpression,958,0.958,0.35,0.3353,999,158,0,774,958,455,0,863
511145.b1078,511145.b1925,protein.P0ABX5,protein.P26608,unique,unique,coexpression,935,0.935,0.35,0.3272,994,157,0,641,935,99,0,736
511145.b1078,511145.b1879,protein.P0ABX5,protein.P76298,unique,unique,coexpression,846,0.846,0.35,0.2961,995,158,0,774,846,0,0,857
511145.b1078,511145.b1072,protein.P0ABX5,protein.P75933,unique,unique,coexpression,974,0.974,0.35,0.3409,997,371,0,155,974,0,0,857
511145.b1078,511145.b1077,protein.P0ABX5,protein.P75938,unique,unique,coexpression,999,0.999,0.35,0.3496,999,525,0,299,999,620,0,899
511145.b1078,511145.b1937,protein.P0ABX5,protein.P0A8T5,unique,unique,coexpression,930,0.930,0.35,0.3255,999,158,0,278,930,616,0,967
511145.b1078,511145.b1888,protein.P0ABX5,protein.P07363,unique,unique,coexpression,865,0.865,0.35,0.3027,930,155,0,199,865,0,0,328
511145.b1078,511145.b1075,protein.P0ABX5,protein.P75936,unique,unique,coexpression,994,0.994,0.35,0.3479,999,466,0,767,994,616,0,868
511145.b1078,511145.b1924,protein.P0ABX5,protein.P24216,unique,unique,coexpression,909,0.909,0.35,0.3181,997,158,0,705,909,0,0,899
511145.b1078,511145.b1946,protein.P0ABX5,protein.P15070,unique,unique,coexpression,980,0.980,0.35,0.3430,999,158,0,772,980,99,0,861
511145.b1078,511145.b1939,protein.P0ABX5,protein.P0ABZ1,unique,unique,coexpression,966,0.966,0.35,0.3381,999,158,0,774,966,243,0,864
511145.b1078,511145.b1079,protein.P0ABX5,protein.P0A6S0,unique,unique,coexpression,996,0.996,0.35,0.3486,999,655,898,761,996,455,0,921
511145.b1078,511145.b1071,protein.P0ABX5,protein.P0AEM4,unique,unique,coexpression,825,0.825,0.35,0.2887,961,329,0,0,825,0,0,700
511145.b1078,511145.b1947,protein.P0ABX5,protein.P22586,unique,unique,coexpression,849,0.849,0.35,0.2971,951,158,0,0,849,0,0,649
511145.b1078,511145.b1083,protein.P0ABX5,protein.P29744,unique,unique,coexpression,940,0.940,0.35,0.3290,999,509,0,738,940,91,0,927
511145.b1078,511145.b1076,protein.P0ABX5,protein.P75937,unique,unique,coexpression,997,0.997,0.35,0.3489,999,499,0,296,997,455,0,627
511145.b1078,511145.b1890,protein.P0ABX5,protein.P09348,unique,unique,coexpression,835,0.835,0.35,0.2922,966,158,0,701,835,0,0,286
511145.b1078,511145.b1940,protein.P0ABX5,protein.P31068,unique,unique,coexpression,968,0.968,0.35,0.3388,995,158,0,274,968,0,0,805
511145.b1078,511145.b1922,protein.P0ABX5,protein.P0AEM6,unique,unique,coexpression,842,0.842,0.35,0.2947,987,158,0,694,842,0,0,735
511145.b1078,511145.b1080,protein.P0ABX5,protein.P0A6S3,unique,unique,coexpression,995,0.995,0.35,0.3483,999,641,870,774,995,455,0,921
511145.b1078,511145.b1943,protein.P0ABX5,protein.P52614,unique,unique,coexpression,970,0.970,0.35,0.3395,996,158,0,245,970,0,0,859
511145.b1078,511145.b1941,protein.P0ABX5,protein.P52612,unique,unique,coexpression,908,0.908,0.35,0.3178,996,158,0,773,908,0,0,799
511145.b1079,511145.b1890,protein.P0A6S0,protein.P09348,unique,unique,coexpression,886,0.886,0.35,0.3101,979,158,0,760,886,0,0,221
511145.b1079,511145.b1077,protein.P0A6S0,protein.P75938,unique,unique,coexpression,996,0.996,0.35,0.3486,999,451,630,772,996,429,0,919
511145.b1079,511145.b1072,protein.P0A6S0,protein.P75933,unique,unique,coexpression,963,0.963,0.35,0.3370,998,338,0,684,963,0,0,855
511145.b1079,511145.b1076,protein.P0A6S0,protein.P75937,unique,unique,coexpression,975,0.975,0.35,0.3412,999,431,700,740,975,455,0,863
511145.b1079,511145.b1083,protein.P0A6S0,protein.P29744,unique,unique,coexpression,936,0.936,0.35,0.3276,999,604,0,679,936,300,0,855
511145.b1079,511145.b1938,protein.P0A6S0,protein.P25798,unique,unique,coexpression,962,0.962,0.35,0.3367,999,158,0,765,962,455,0,942
511145.b1079,511145.b1074,protein.P0A6S0,protein.P0ABX2,unique,unique,coexpression,973,0.973,0.35,0.3405,999,401,0,685,973,455,0,945
511145.b1079,511145.b1947,protein.P0A6S0,protein.P22586,unique,unique,coexpression,877,0.877,0.35,0.3070,978,155,0,346,877,0,0,719
511145.b1079,511145.b1949,protein.P0A6S0,protein.P0AC07,unique,unique,coexpression,961,0.961,0.35,0.3363,997,158,0,290,961,455,0,858
511145.b1079,511145.b1080,protein.P0A6S0,protein.P0A6S3,unique,unique,coexpression,996,0.996,0.35,0.3486,999,781,893,775,996,803,0,956
511145.b1079,511145.b1943,protein.P0A6S0,protein.P52614,unique,unique,coexpression,960,0.960,0.35,0.3360,998,109,0,728,960,0,0,858
511145.b1079,511145.b1941,protein.P0A6S0,protein.P52612,unique,unique,coexpression,834,0.834,0.35,0.2919,990,158,0,436,834,278,0,864
511145.b1079,511145.b1940,protein.P0A6S0,protein.P31068,unique,unique,coexpression,959,0.959,0.35,0.3356,997,158,0,586,959,0,0,869
511145.b1079,511145.b1922,protein.P0A6S0,protein.P0AEM6,unique,unique,coexpression,813,0.813,0.35,0.2845,973,158,0,464,813,0,0,719
511145.b1079,511145.b1937,protein.P0A6S0,protein.P0A8T5,unique,unique,coexpression,866,0.866,0.35,0.3031,997,158,0,720,866,455,0,858
511145.b1079,511145.b1078,protein.P0A6S0,protein.P0ABX5,unique,unique,coexpression,996,0.996,0.35,0.3486,999,655,898,761,996,455,0,921
511145.b1079,511145.b1082,protein.P0A6S0,protein.P33235,unique,unique,coexpression,963,0.963,0.35,0.3370,999,616,5,737,963,200,0,858
511145.b1079,511145.b1880,protein.P0A6S0,protein.P76299,unique,unique,coexpression,833,0.833,0.35,0.2915,992,158,0,453,833,0,0,910
511145.b1079,511145.b1081,protein.P0A6S0,protein.P75942,unique,unique,coexpression,996,0.996,0.35,0.3486,999,792,663,755,996,0,0,853
511145.b1079,511145.b1945,protein.P0A6S0,protein.P06974,unique,unique,coexpression,978,0.978,0.35,0.3423,999,158,0,741,978,227,0,890
511145.b1079,511145.b1944,protein.P0A6S0,protein.P0ABX8,unique,unique,coexpression,978,0.978,0.35,0.3423,997,158,0,691,978,0,0,629
511145.b1079,511145.b1075,protein.P0A6S0,protein.P75936,unique,unique,coexpression,984,0.984,0.35,0.3444,999,408,0,773,984,455,0,859
511145.b1079,511145.b1939,protein.P0A6S0,protein.P0ABZ1,unique,unique,coexpression,969,0.969,0.35,0.3391,999,158,0,724,969,343,0,911
511145.b1079,511145.b1942,protein.P0A6S0,protein.P52613,unique,unique,coexpression,922,0.922,0.35,0.3227,992,77,0,656,922,0,0,734
511145.b1079,511145.b1948,protein.P0A6S0,protein.P0AC05,unique,unique,coexpression,962,0.962,0.35,0.3367,998,158,0,355,962,455,0,879
511145.b1079,511145.b1073,protein.P0A6S0,protein.P0ABW9,unique,unique,coexpression,975,0.975,0.35,0.3412,999,401,0,746,975,455,0,950
511145.b1079,511145.b1946,protein.P0A6S0,protein.P15070,unique,unique,coexpression,989,0.989,0.35,0.3461,999,158,0,371,989,0,0,898
511145.b1080,511145.b1075,protein.P0A6S3,protein.P75936,unique,unique,coexpression,957,0.957,0.35,0.3349,999,401,0,772,957,455,0,904
511145.b1080,511145.b1944,protein.P0A6S3,protein.P0ABX8,unique,unique,coexpression,948,0.948,0.35,0.3318,988,158,0,384,948,0,0,634
511145.b1080,511145.b1945,protein.P0A6S3,protein.P06974,unique,unique,coexpression,956,0.956,0.35,0.3346,998,158,0,746,956,0,0,901
511145.b1080,511145.b1081,protein.P0A6S3,protein.P75942,unique,unique,coexpression,989,0.989,0.35,0.3461,999,810,656,644,989,0,0,858
511145.b1080,511145.b1880,protein.P0A6S3,protein.P76299,unique,unique,coexpression,911,0.911,0.35,0.3188,996,158,0,596,911,0,0,911
511145.b1080,511145.b1082,protein.P0A6S3,protein.P33235,unique,unique,coexpression,923,0.923,0.35,0.3231,998,630,0,722,923,0,0,857
511145.b1080,511145.b1946,protein.P0A6S3,protein.P15070,unique,unique,coexpression,851,0.851,0.35,0.2978,993,158,0,557,851,0,0,896
511145.b1080,511145.b1073,protein.P0A6S3,protein.P0ABW9,unique,unique,coexpression,962,0.962,0.35,0.3367,999,396,0,718,962,455,0,951
511145.b1080,511145.b1079,protein.P0A6S3,protein.P0A6S0,unique,unique,coexpression,996,0.996,0.35,0.3486,999,781,893,775,996,803,0,956
511145.b1080,511145.b1939,protein.P0A6S3,protein.P0ABZ1,unique,unique,coexpression,896,0.896,0.35,0.3136,998,158,0,731,896,0,0,934
511145.b1080,511145.b1947,protein.P0A6S3,protein.P22586,unique,unique,coexpression,836,0.836,0.35,0.2926,973,109,0,256,836,0,0,783
511145.b1080,511145.b1074,protein.P0A6S3,protein.P0ABX2,unique,unique,coexpression,963,0.963,0.35,0.3370,999,396,0,754,963,455,0,951
511145.b1080,511145.b1938,protein.P0A6S3,protein.P25798,unique,unique,coexpression,934,0.934,0.35,0.3269,999,158,0,771,934,455,0,950
511145.b1080,511145.b1083,protein.P0A6S3,protein.P29744,unique,unique,coexpression,871,0.871,0.35,0.3048,995,616,0,504,871,0,0,852
511145.b1080,511145.b1076,protein.P0A6S3,protein.P75937,unique,unique,coexpression,963,0.963,0.35,0.3370,999,425,707,763,963,455,0,947
511145.b1080,511145.b1072,protein.P0A6S3,protein.P75933,unique,unique,coexpression,909,0.909,0.35,0.3181,992,334,0,356,909,0,0,840
511145.b1080,511145.b1077,protein.P0A6S3,protein.P75938,unique,unique,coexpression,978,0.978,0.35,0.3423,999,444,636,772,978,455,0,865
511145.b1080,511145.b1078,protein.P0A6S3,protein.P0ABX5,unique,unique,coexpression,995,0.995,0.35,0.3483,999,641,870,774,995,455,0,921
511145.b1080,511145.b1940,protein.P0A6S3,protein.P31068,unique,unique,coexpression,917,0.917,0.35,0.3210,994,158,0,360,917,0,0,900
511145.b1080,511145.b1941,protein.P0A6S3,protein.P52612,unique,unique,coexpression,866,0.866,0.35,0.3031,994,158,0,600,866,0,0,897
511145.b1080,511145.b1943,protein.P0A6S3,protein.P52614,unique,unique,coexpression,927,0.927,0.35,0.3245,995,151,0,538,927,0,0,858
511145.b1081,511145.b1072,protein.P75942,protein.P75933,unique,unique,coexpression,935,0.935,0.35,0.3272,996,363,0,641,935,0,0,799
511145.b1081,511145.b1077,protein.P75942,protein.P75938,unique,unique,coexpression,972,0.972,0.35,0.3402,999,455,0,705,972,0,0,852
511145.b1081,511145.b1938,protein.P75942,protein.P25798,unique,unique,coexpression,952,0.952,0.35,0.3332,993,156,0,461,952,0,0,735
511145.b1081,511145.b1074,protein.P75942,protein.P0ABX2,unique,unique,coexpression,940,0.940,0.35,0.3290,995,421,0,249,940,0,0,858
511145.b1081,511145.b1083,protein.P75942,protein.P29744,unique,unique,coexpression,812,0.812,0.35,0.2842,990,616,0,632,812,0,0,688
511145.b1081,511145.b1076,protein.P75942,protein.P75937,unique,unique,coexpression,951,0.951,0.35,0.3328,997,452,0,478,951,0,0,842
511145.b1081,511145.b1940,protein.P75942,protein.P31068,unique,unique,coexpression,850,0.850,0.35,0.2975,982,109,0,596,850,0,0,718
511145.b1081,511145.b1949,protein.P75942,protein.P0AC07,unique,unique,coexpression,922,0.922,0.35,0.3227,969,158,0,0,922,0,0,569
511145.b1081,511145.b1943,protein.P75942,protein.P52614,unique,unique,coexpression,944,0.944,0.35,0.3304,998,158,0,748,944,0,0,873
511145.b1081,511145.b1080,protein.P75942,protein.P0A6S3,unique,unique,coexpression,989,0.989,0.35,0.3461,999,810,656,644,989,0,0,858
511145.b1081,511145.b1937,protein.P75942,protein.P0A8T5,unique,unique,coexpression,863,0.863,0.35,0.3020,991,192,0,719,863,0,0,772
511145.b1081,511145.b1078,protein.P75942,protein.P0ABX5,unique,unique,coexpression,976,0.976,0.35,0.3416,999,657,672,335,976,99,0,859
511145.b1081,511145.b1082,protein.P75942,protein.P33235,unique,unique,coexpression,962,0.962,0.35,0.3367,999,648,0,685,962,0,0,843
511145.b1081,511145.b1945,protein.P75942,protein.P06974,unique,unique,coexpression,926,0.926,0.35,0.3241,995,158,0,707,926,322,0,689
511145.b1081,511145.b1944,protein.P75942,protein.P0ABX8,unique,unique,coexpression,925,0.925,0.35,0.3237,992,158,0,635,925,273,0,612
511145.b1081,511145.b1075,protein.P75942,protein.P75936,unique,unique,coexpression,948,0.948,0.35,0.3318,999,416,0,699,948,0,0,907
511145.b1081,511145.b1939,protein.P75942,protein.P0ABZ1,unique,unique,coexpression,962,0.962,0.35,0.3367,993,155,0,499,962,0,0,658
511145.b1081,511145.b1079,protein.P75942,protein.P0A6S0,unique,unique,coexpression,996,0.996,0.35,0.3486,999,792,663,755,996,0,0,853
511145.b1081,511145.b1946,protein.P75942,protein.P15070,unique,unique,coexpression,949,0.949,0.35,0.3321,985,158,0,164,949,0,0,634
511145.b1081,511145.b1073,protein.P75942,protein.P0ABW9,unique,unique,coexpression,950,0.950,0.35,0.3325,998,422,0,652,950,108,0,865
511145.b1081,511145.b1948,protein.P75942,protein.P0AC05,unique,unique,coexpression,830,0.830,0.35,0.2905,924,158,0,0,830,0,0,514
511145.b1082,511145.b1070,protein.P33235,protein.P43533,unique,unique,coexpression,956,0.956,0.35,0.3346,999,284,0,0,956,854,0,971
511145.b1082,511145.b1078,protein.P33235,protein.P0ABX5,unique,unique,coexpression,963,0.963,0.35,0.3370,999,519,5,772,963,0,0,948
511145.b1082,511145.b1937,protein.P33235,protein.P0A8T5,unique,unique,coexpression,870,0.870,0.35,0.3045,995,158,0,715,870,108,0,853
511145.b1082,511145.b1922,protein.P33235,protein.P0AEM6,unique,unique,coexpression,941,0.941,0.35,0.3293,996,158,0,723,941,0,0,798
511145.b1082,511145.b1940,protein.P33235,protein.P31068,unique,unique,coexpression,906,0.906,0.35,0.3171,996,122,0,736,906,0,0,855
511145.b1082,511145.b1941,protein.P33235,protein.P52612,unique,unique,coexpression,889,0.889,0.35,0.3111,996,158,0,768,889,0,0,858
511145.b1082,511145.b1949,protein.P33235,protein.P0AC07,unique,unique,coexpression,880,0.880,0.35,0.3080,997,158,0,760,880,0,0,892
511145.b1082,511145.b1943,protein.P33235,protein.P52614,unique,unique,coexpression,892,0.892,0.35,0.3122,997,158,0,756,892,0,0,919
511145.b1082,511145.b1080,protein.P33235,protein.P0A6S3,unique,unique,coexpression,923,0.923,0.35,0.3231,998,630,0,722,923,0,0,857
511145.b1082,511145.b1889,protein.P33235,protein.P0AF06,unique,unique,coexpression,875,0.875,0.35,0.3062,995,158,0,756,875,0,0,854
511145.b1082,511145.b1071,protein.P33235,protein.P0AEM4,unique,unique,coexpression,946,0.946,0.35,0.3311,994,284,0,0,946,0,0,858
511145.b1082,511145.b1925,protein.P33235,protein.P26608,unique,unique,coexpression,972,0.972,0.35,0.3402,999,158,0,732,972,315,0,919
511145.b1082,511145.b1938,protein.P33235,protein.P25798,unique,unique,coexpression,911,0.911,0.35,0.3188,997,158,0,774,911,0,0,855
511145.b1082,511145.b1074,protein.P33235,protein.P0ABX2,unique,unique,coexpression,963,0.963,0.35,0.3370,999,349,0,772,963,0,0,919
511145.b1082,511145.b1083,protein.P33235,protein.P29744,unique,unique,coexpression,996,0.996,0.35,0.3486,999,781,336,774,996,0,0,977
511145.b1082,511145.b1076,protein.P33235,protein.P75937,unique,unique,coexpression,969,0.969,0.35,0.3391,999,369,5,773,969,0,0,964
511145.b1082,511145.b1072,protein.P33235,protein.P75933,unique,unique,coexpression,953,0.953,0.35,0.3335,995,306,0,445,953,0,0,802
511145.b1082,511145.b1077,protein.P33235,protein.P75938,unique,unique,coexpression,906,0.906,0.35,0.3171,997,382,4,775,906,0,0,857
511145.b1082,511145.b1890,protein.P33235,protein.P09348,unique,unique,coexpression,953,0.953,0.35,0.3335,987,158,0,620,953,0,0,286
511145.b1082,511145.b1946,protein.P33235,protein.P15070,unique,unique,coexpression,957,0.957,0.35,0.3349,998,158,0,763,957,315,0,852
511145.b1082,511145.b1073,protein.P33235,protein.P0ABW9,unique,unique,coexpression,962,0.962,0.35,0.3367,999,349,0,766,962,0,0,919
511145.b1082,511145.b1923,protein.P33235,protein.P04949,unique,unique,coexpression,941,0.941,0.35,0.3293,999,158,0,770,941,0,0,948
511145.b1082,511145.b1948,protein.P33235,protein.P0AC05,unique,unique,coexpression,857,0.857,0.35,0.2999,993,158,0,765,857,0,0,799
511145.b1082,511145.b1886,protein.P33235,protein.P07017,unique,unique,coexpression,867,0.867,0.35,0.3034,893,0,0,161,867,65,0,98
511145.b1082,511145.b1079,protein.P33235,protein.P0A6S0,unique,unique,coexpression,963,0.963,0.35,0.3370,999,616,5,737,963,200,0,858
511145.b1082,511145.b1939,protein.P33235,protein.P0ABZ1,unique,unique,coexpression,947,0.947,0.35,0.3314,998,158,0,775,947,0,0,855
