source_string_id,target_string_id,source_entity_ids,target_entity_ids,source_mapping_status,target_mapping_status,network_type,score,score_norm,experimental,database,textmining,combined_score
511145.b0296,511145.b3186,protein.P0A7N1,protein.P0AG48,unique,unique,physical_association,905,0.905,905,0,0,905
511145.b0296,511145.b3165,protein.P0A7N1,protein.P0ADZ4,unique,unique,physical_association,905,0.905,905,0,0,905
511145.b0296,511145.b3313,protein.P0A7N1,protein.P0ADY7,unique,unique,physical_association,905,0.905,905,0,0,905
511145.b0296,511145.b3305,protein.P0A7N1,protein.P0AG55,unique,unique,physical_association,905,0.905,905,0,0,905
511145.b0296,511145.b3314,protein.P0A7N1,protein.P0A7V3,unique,unique,physical_association,905,0.905,905,0,0,905
511145.b0296,511145.b3231,protein.P0A7N1,protein.P0AA10,unique,unique,physical_association,899,0.899,899,0,0,899
511145.b0311,511145.b0318,protein.P17444,protein.P77736,unique,unique,physical_association,886,0.886,457,757,211,886
511145.b0318,511145.b1206,protein.P77736,protein.P0AFR2,unique,unique,physical_association,734,0.734,702,0,144,734
511145.b0318,511145.b0049,protein.P77736,protein.P05637,unique,unique,physical_association,941,0.941,730,767,142,941
511145.b0318,511145.b2286,protein.P77736,protein.P33599,unique,unique,physical_association,802,0.802,802,0,0,802
511145.b0318,511145.b0311,protein.P77736,protein.P17444,unique,unique,physical_association,886,0.886,457,757,211,886
511145.b0320,511145.b0728,protein.P77187,protein.P0A836,unique,unique,physical_association,837,0.837,477,668,139,837
511145.b0323,511145.b0521,protein.P77624,protein.P37306,unique,unique,physical_association,900,0.900,0,900,0,900
511145.b0323,511145.b2874,protein.P77624,protein.Q46807,unique,unique,physical_association,900,0.900,0,900,0,900
511145.b0325,511145.b4269,protein.P75691,protein.P27250,unique,unique,physical_association,900,0.900,0,900,0,900
511145.b0325,511145.b3589,protein.P75691,protein.P37686,unique,unique,physical_association,900,0.900,0,900,0,900
511145.b0325,511145.b2453,protein.P75691,protein.P76553,unique,unique,physical_association,900,0.900,0,900,0,900
511145.b0325,511145.b1478,protein.P75691,protein.P39451,unique,unique,physical_association,900,0.900,0,900,0,900
511145.b0325,511145.b1241,protein.P75691,protein.P0A9Q7,unique,unique,physical_association,900,0.900,0,900,0,900
511145.b0325,511145.b0356,protein.P75691,protein.P25437,unique,unique,physical_association,910,0.910,46,900,135,910
511145.b0335,511145.b4069,protein.P77495,protein.P27550,unique,unique,physical_association,900,0.900,0,900,0,900
511145.b0339,511145.b0126,protein.P0ABE9,protein.P61517,unique,unique,physical_association,900,0.900,0,900,0,900
511145.b0344,511145.b3076,protein.P00722,protein.P06864,unique,unique,physical_association,900,0.900,0,900,0,900
511145.b0344,511145.b3077,protein.P00722,protein.P0AC73,unique,unique,physical_association,900,0.900,0,900,0,900
511145.b0351,511145.b2455,protein.P77580,protein.P77445,unique,unique,physical_association,900,0.900,0,900,0,900
511145.b0351,511145.b1241,protein.P77580,protein.P0A9Q7,unique,unique,physical_association,900,0.900,0,900,0,900
511145.b0351,511145.b0352,protein.P77580,protein.P51020,unique,unique,physical_association,775,0.775,747,0,146,775
511145.b0352,511145.b0351,protein.P51020,protein.P77580,unique,unique,physical_association,775,0.775,747,0,146,775
511145.b0355,511145.b0356,protein.P51025,protein.P25437,unique,unique,physical_association,908,0.908,124,900,0,908
511145.b0355,511145.b2154,protein.P51025,protein.P33018,unique,unique,physical_association,907,0.907,111,900,0,907
511145.b0356,511145.b1241,protein.P25437,protein.P0A9Q7,unique,unique,physical_association,922,0.922,253,900,0,922
511145.b0356,511145.b0325,protein.P25437,protein.P75691,unique,unique,physical_association,910,0.910,46,900,135,910
511145.b0356,511145.b0355,protein.P25437,protein.P51025,unique,unique,physical_association,908,0.908,124,900,0,908
511145.b0356,511145.b2154,protein.P25437,protein.P33018,unique,unique,physical_association,908,0.908,124,900,0,908
511145.b0356,511145.b3589,protein.P25437,protein.P37686,unique,unique,physical_association,903,0.903,73,900,0,903
511145.b0356,511145.b4269,protein.P25437,protein.P27250,unique,unique,physical_association,910,0.910,46,900,135,910
511145.b0356,511145.b1478,protein.P25437,protein.P39451,unique,unique,physical_association,910,0.910,46,900,135,910
511145.b0356,511145.b2453,protein.P25437,protein.P76553,unique,unique,physical_association,903,0.903,73,900,0,903
511145.b0365,511145.b0366,protein.Q47537,protein.Q47538,unique,unique,physical_association,900,0.900,0,900,0,900
511145.b0365,511145.b0367,protein.Q47537,protein.Q47539,unique,unique,physical_association,900,0.900,0,900,0,900
511145.b0366,511145.b0367,protein.Q47538,protein.Q47539,unique,unique,physical_association,900,0.900,0,900,0,900
511145.b0366,511145.b0365,protein.Q47538,protein.Q47537,unique,unique,physical_association,900,0.900,0,900,0,900
511145.b0367,511145.b0366,protein.Q47539,protein.Q47538,unique,unique,physical_association,900,0.900,0,900,0,900
511145.b0367,511145.b0365,protein.Q47539,protein.Q47537,unique,unique,physical_association,900,0.900,0,900,0,900
511145.b0381,511145.b0092,protein.P0A6J8,protein.P07862,unique,unique,physical_association,900,0.900,0,900,0,900
511145.b0382,511145.b1235,protein.P0AAN9,protein.P0AEV1,unique,unique,physical_association,906,0.906,693,0,708,906
511145.b0383,511145.b1106,protein.P00634,protein.P75948,unique,unique,physical_association,900,0.900,0,900,0,900
511145.b0383,511145.b3609,protein.P00634,protein.P0AG86,unique,unique,physical_association,900,0.900,900,0,0,900
511145.b0383,511145.b0436,protein.P00634,protein.P0A850,unique,unique,physical_association,935,0.935,900,0,377,935
511145.b0383,511145.b0014,protein.P00634,protein.P0A6Y8,unique,unique,physical_association,900,0.900,900,0,0,900
511145.b0383,511145.b4161,protein.P00634,protein.P39286,unique,unique,physical_association,900,0.900,0,900,0,900
511145.b0386,511145.b1014,protein.P0A9L8,protein.P09546,unique,unique,physical_association,900,0.900,0,900,0,900
511145.b0388,511145.b3390,protein.P0A6E1,protein.P0A6D7,unique,unique,physical_association,900,0.900,0,900,0,900
511145.b0391,511145.b2407,protein.P0C037,protein.P45563,unique,unique,physical_association,900,0.900,0,900,0,900
511145.b0391,511145.b4382,protein.P0C037,protein.P07650,unique,unique,physical_association,900,0.900,0,900,0,900
511145.b0391,511145.b4384,protein.P0C037,protein.P0ABP8,unique,unique,physical_association,900,0.900,0,900,0,900
511145.b0391,511145.b3831,protein.P0C037,protein.P12758,unique,unique,physical_association,900,0.900,0,900,0,900
511145.b0391,511145.b2162,protein.P0C037,protein.P33022,unique,unique,physical_association,900,0.900,0,900,0,900
511145.b0397,511145.b0398,protein.P13458,protein.P0AG76,unique,unique,physical_association,999,0.999,983,891,937,999
511145.b0398,511145.b3863,protein.P0AG76,protein.P00582,unique,unique,physical_association,900,0.900,251,821,318,900
511145.b0398,511145.b0397,protein.P0AG76,protein.P13458,unique,unique,physical_association,999,0.999,983,891,937,999
511145.b0399,511145.b0400,protein.P0AFJ5,protein.P08400,unique,unique,physical_association,974,0.974,474,0,954,974
511145.b0399,511145.b3067,protein.P0AFJ5,protein.P00579,unique,unique,physical_association,899,0.899,800,0,517,899
511145.b0400,511145.b1130,protein.P08400,protein.P23836,unique,unique,physical_association,768,0.768,71,0,761,768
511145.b0400,511145.b0399,protein.P08400,protein.P0AFJ5,unique,unique,physical_association,974,0.974,474,0,954,974
511145.b0403,511145.b3416,protein.P21517,protein.P15977,unique,unique,physical_association,900,0.900,0,900,0,900
511145.b0407,511145.b0098,protein.P0ADZ7,protein.P10408,unique,unique,physical_association,984,0.984,0,900,851,984
511145.b0407,511145.b0409,protein.P0ADZ7,protein.P0AG93,unique,unique,physical_association,995,0.995,0,900,953,995
511145.b0407,511145.b3705,protein.P0ADZ7,protein.P25714,unique,unique,physical_association,996,0.996,0,900,970,996
511145.b0407,511145.b3175,protein.P0ADZ7,protein.P0AG99,unique,unique,physical_association,975,0.975,0,900,763,975
511145.b0407,511145.b3300,protein.P0ADZ7,protein.P0AGA2,unique,unique,physical_association,982,0.982,0,900,834,982
511145.b0407,511145.b3609,protein.P0ADZ7,protein.P0AG86,unique,unique,physical_association,900,0.900,0,900,0,900
511145.b0407,511145.b0462,protein.P0ADZ7,protein.P31224,unique,unique,physical_association,960,0.960,960,0,0,960
511145.b0407,511145.b2610,protein.P0ADZ7,protein.P0AGD7,unique,unique,physical_association,905,0.905,0,900,94,905
511145.b0407,511145.b3464,protein.P0ADZ7,protein.P10121,unique,unique,physical_association,940,0.940,0,900,430,940
511145.b0407,511145.b0408,protein.P0ADZ7,protein.P0AG90,unique,unique,physical_association,996,0.996,0,900,968,996
511145.b0407,511145.b3981,protein.P0ADZ7,protein.P0AG96,unique,unique,physical_association,983,0.983,0,900,845,983
511145.b0408,511145.b0409,protein.P0AG90,protein.P0AG93,unique,unique,physical_association,999,0.999,900,900,979,999
511145.b0408,511145.b3705,protein.P0AG90,protein.P25714,unique,unique,physical_association,997,0.997,902,900,753,997
511145.b0408,511145.b0407,protein.P0AG90,protein.P0ADZ7,unique,unique,physical_association,996,0.996,0,900,968,996
511145.b0408,511145.b3175,protein.P0AG90,protein.P0AG99,unique,unique,physical_association,999,0.999,904,900,911,999
511145.b0408,511145.b3981,protein.P0AG90,protein.P0AG96,unique,unique,physical_association,999,0.999,900,900,942,999
511145.b0408,511145.b0098,protein.P0AG90,protein.P10408,unique,unique,physical_association,826,0.826,0,540,638,826
511145.b0408,511145.b3300,protein.P0AG90,protein.P0AGA2,unique,unique,physical_association,999,0.999,900,900,913,999
511145.b0409,511145.b3705,protein.P0AG93,protein.P25714,unique,unique,physical_association,993,0.993,900,900,427,993
511145.b0409,511145.b3300,protein.P0AG93,protein.P0AGA2,unique,unique,physical_association,997,0.997,900,900,744,997
511145.b0409,511145.b0408,protein.P0AG93,protein.P0AG90,unique,unique,physical_association,999,0.999,900,900,979,999
511145.b0409,511145.b0407,protein.P0AG93,protein.P0ADZ7,unique,unique,physical_association,995,0.995,0,900,953,995
511145.b0409,511145.b3175,protein.P0AG93,protein.P0AG99,unique,unique,physical_association,994,0.994,800,900,755,994
511145.b0409,511145.b3981,protein.P0AG93,protein.P0AG96,unique,unique,physical_association,996,0.996,800,900,850,996
511145.b0411,511145.b0241,protein.P0A927,protein.P02932,unique,unique,physical_association,720,0.720,0,720,0,720
511145.b0411,511145.b0929,protein.P0A927,protein.P02931,unique,unique,physical_association,918,0.918,0,900,217,918
511145.b0411,511145.b4036,protein.P0A927,protein.P02943,unique,unique,physical_association,900,0.900,0,900,0,900
511145.b0411,511145.b2215,protein.P0A927,protein.P06996,unique,unique,physical_association,907,0.907,0,900,109,907
511145.b0416,511145.b3987,protein.P0A780,protein.P0A8V2,unique,unique,physical_association,904,0.904,800,540,0,904
511145.b0416,511145.b2533,protein.P0A780,protein.P0ADG4,unique,unique,physical_association,905,0.905,800,0,547,905
511145.b0416,511145.b3649,protein.P0A780,protein.P0A800,unique,unique,physical_association,904,0.904,800,540,0,904
511145.b0416,511145.b3982,protein.P0A780,protein.P0AFG0,unique,unique,physical_association,998,0.998,800,540,980,998
511145.b0416,511145.b3169,protein.P0A780,protein.P0AFF6,unique,unique,physical_association,952,0.952,900,540,0,952
511145.b0416,511145.b3988,protein.P0A780,protein.P0A8T7,unique,unique,physical_association,904,0.904,800,540,0,904
511145.b0416,511145.b3321,protein.P0A780,protein.P0A7R5,unique,unique,physical_association,999,0.999,956,540,980,999
511145.b0416,511145.b3296,protein.P0A780,protein.P0A7V8,unique,unique,physical_association,814,0.814,814,0,0,814
511145.b0416,511145.b3295,protein.P0A780,protein.P0A7Z4,unique,unique,physical_association,904,0.904,800,540,0,904
511145.b0417,511145.b4161,protein.P0AGG0,protein.P39286,unique,unique,physical_association,900,0.900,0,900,0,900
511145.b0418,511145.b1278,protein.P18200,protein.P0A924,unique,unique,physical_association,900,0.900,0,900,0,900
511145.b0418,511145.b2560,protein.P18200,protein.P0AD42,unique,unique,physical_association,900,0.900,0,900,0,900
511145.b0422,511145.b2509,protein.P0A8G9,protein.P04994,unique,unique,physical_association,973,0.973,453,900,551,973
511145.b0423,511145.b3992,protein.P77718,protein.P30138,unique,unique,physical_association,928,0.928,0,900,314,928
511145.b0428,511145.b0430,protein.P0AEA5,protein.P0ABJ3,unique,unique,physical_association,925,0.925,0,900,285,925
511145.b0428,511145.b0431,protein.P0AEA5,protein.P0ABI8,unique,unique,physical_association,927,0.927,70,900,285,927
511145.b0428,511145.b0432,protein.P0AEA5,protein.P0ABJ1,unique,unique,physical_association,925,0.925,0,900,285,925
511145.b0428,511145.b0429,protein.P0AEA5,protein.P0ABJ6,unique,unique,physical_association,900,0.900,0,900,0,900
511145.b0429,511145.b4602,protein.P0ABJ6,protein.A5A618,unique,unique,physical_association,900,0.900,0,900,0,900
511145.b0429,511145.b0432,protein.P0ABJ6,protein.P0ABJ1,unique,unique,physical_association,998,0.998,977,900,362,998
511145.b0429,511145.b0431,protein.P0ABJ6,protein.P0ABI8,unique,unique,physical_association,996,0.996,947,900,444,996
511145.b0429,511145.b0430,protein.P0ABJ6,protein.P0ABJ3,unique,unique,physical_association,994,0.994,947,900,0,994
511145.b0429,511145.b0978,protein.P0ABJ6,protein.P26459,unique,unique,physical_association,720,0.720,0,720,0,720
511145.b0429,511145.b0979,protein.P0ABJ6,protein.P24244|protein.P26458,unique,multiple,physical_association,720,0.720,0,720,0,720
511145.b0429,511145.b0428,protein.P0ABJ6,protein.P0AEA5,unique,unique,physical_association,900,0.900,0,900,0,900
511145.b0429,511145.b0733,protein.P0ABJ6,protein.P0ABJ9,unique,unique,physical_association,720,0.720,0,720,0,720
511145.b0429,511145.b4515,protein.P0ABJ6,protein.P56100,unique,unique,physical_association,720,0.720,0,720,0,720
511145.b0429,511145.b0734,protein.P0ABJ6,protein.P0ABK2,unique,unique,physical_association,720,0.720,0,720,0,720
511145.b0430,511145.b0978,protein.P0ABJ3,protein.P26459,unique,unique,physical_association,720,0.720,0,720,0,720
511145.b0430,511145.b0979,protein.P0ABJ3,protein.P24244|protein.P26458,unique,multiple,physical_association,720,0.720,0,720,0,720
511145.b0430,511145.b0428,protein.P0ABJ3,protein.P0AEA5,unique,unique,physical_association,925,0.925,0,900,285,925
511145.b0430,511145.b2286,protein.P0ABJ3,protein.P33599,unique,unique,physical_association,802,0.802,802,0,0,802
511145.b0430,511145.b0429,protein.P0ABJ3,protein.P0ABJ6,unique,unique,physical_association,994,0.994,947,900,0,994
511145.b0430,511145.b0734,protein.P0ABJ3,protein.P0ABK2,unique,unique,physical_association,720,0.720,0,720,0,720
511145.b0430,511145.b0432,protein.P0ABJ3,protein.P0ABJ1,unique,unique,physical_association,999,0.999,976,976,284,999
511145.b0430,511145.b4602,protein.P0ABJ3,protein.A5A618,unique,unique,physical_association,900,0.900,0,900,0,900
511145.b0430,511145.b4515,protein.P0ABJ3,protein.P56100,unique,unique,physical_association,720,0.720,0,720,0,720
511145.b0430,511145.b0431,protein.P0ABJ3,protein.P0ABI8,unique,unique,physical_association,999,0.999,972,976,283,999
511145.b0430,511145.b0733,protein.P0ABJ3,protein.P0ABJ9,unique,unique,physical_association,720,0.720,0,720,0,720
511145.b0431,511145.b2286,protein.P0ABI8,protein.P33599,unique,unique,physical_association,802,0.802,802,0,0,802
511145.b0431,511145.b0430,protein.P0ABI8,protein.P0ABJ3,unique,unique,physical_association,999,0.999,972,976,283,999
511145.b0431,511145.b0428,protein.P0ABI8,protein.P0AEA5,unique,unique,physical_association,927,0.927,70,900,285,927
511145.b0431,511145.b0978,protein.P0ABI8,protein.P26459,unique,unique,physical_association,720,0.720,0,720,0,720
511145.b0431,511145.b0979,protein.P0ABI8,protein.P24244|protein.P26458,unique,multiple,physical_association,720,0.720,0,720,0,720
